Iteration,g,Energy,Trace,RescaledEnergy,ExactEnergy,ExactTrace,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7
87,1.0,-1.154808278052796,-0.06063225018684304,-1.2188054233986032,-1.2204991448670626,0.06026948095364326,-0.21796996820137113,-0.009637631638589397,0.4462629868567315,-0.285706895857405,-0.13978650864315442,0.006826586776641902,-0.48515406395156513,0.08007261881061478
88,1.0,-1.1556056603351403,-0.06716631038778487,-1.2196678351694228,-1.2204681765288115,0.06029113219483406,-0.21803840276760875,-0.009706066204827009,0.4463314214229691,-0.2857753304236426,-0.1397180740769168,0.006758152210404289,-0.4850856293853275,0.0801410533768524
89,1.0,-1.1631637123471057,-0.04807485204389228,-1.227258401925626,-1.2203843682073057,0.060232721532486266,-0.21821247923962547,-0.009531989732810288,0.44650549789498584,-0.28594940689565934,-0.13954399760490008,0.006932228682421011,-0.4849115529133108,0.08031512984886913
90,1.0,-1.158902433905979,-0.05136767927035324,-1.2233385282989948,-1.22024614084512,0.06068384667929494,-0.21959327038195015,-0.008151198590485626,0.4478862890373105,-0.287330198037984,-0.14092478874722475,0.005551437540096349,-0.48629234405563543,0.08169592099119379
91,1.0,-1.1534592157995158,-0.05367582160479589,-1.2171149563308277,-1.2198862819932401,0.06169070988139702,-0.22067956960247875,-0.007064899369957022,0.4489725882578391,-0.2884164972585126,-0.13983848952669614,0.004465138319567745,-0.4852060448351068,0.08060962177066518
92,1.0,-1.140691963644399,-0.060506535018630236,-1.2049492269441078,-1.2200853675603867,0.06198968282039008,-0.21974339924623032,-0.00800106972620545,0.4499087586140875,-0.28748032690226416,-0.14077465988294457,0.005401308675816173,-0.48614221519135525,0.07967345141441674
93,1.0,-1.1524534350593203,-0.0655720760737668,-1.2168082425917421,-1.220090758986771,0.06169333028305801,-0.2186921557064274,-0.006949826186402504,0.44885751507428456,-0.2864290833624612,-0.13972341634314164,0.004350065136013227,-0.4850909716515523,0.08072469495421969
94,1.0,-1.1811416872516414,-0.07477017783509798,-1.246406907622718,-1.2201816476881504,0.06178693137686708,-0.21902074621246387,-0.006621235680366022,0.44852892456824806,-0.2861004928564247,-0.14005200684917812,0.004021474629976745,-0.4854195621575888,0.08039610444818321
95,1.0,-1.1502606503329411,-0.06439709678727246,-1.213509956561282,-1.2201936412602663,0.061809357295637746,-0.21895430173130073,-0.006554791199202887,0.44859536904941116,-0.2861669373375878,-0.14011845133034126,0.00408791911113988,-0.4853531176764257,0.08032965996702007
96,1.0,-1.1518962273656304,-0.051412826270700984,-1.2155357105248232,-1.2200327781029046,0.06138624225279532,-0.22023817323206568,-0.00783866269996784,0.44987924055017614,-0.2874508088383528,-0.1414023228311062,0.005371790611904834,-0.48663698917719067,0.08161353146778502
