Iteration,g,Energy,Trace,RescaledEnergy,ExactEnergy,ExactTrace,Params
24,0.7,-0.9044386694386696,0.11708125587171558,-0.9934460060593354,-1.0390814581973247,0.006723591042776589,"[-0.03044825 -0.01588482  0.15166939 -0.05928976 -0.12132348  0.12853939
 -0.09250036  0.13850946]"
25,0.7,-0.878991683991684,0.13592306082290984,-0.9654947398068126,-1.0329860288591588,0.005831322148317553,"[-0.02252037 -0.02381269  0.15959726 -0.05136189 -0.11339561  0.12061152
 -0.08457249  0.14643733]"
26,0.7,-0.877858627858628,0.12942422769354645,-0.9642501777065164,-1.0332657869003017,0.005904235353919651,"[-0.02321491 -0.02311815  0.15890272 -0.05066735 -0.11270107  0.11991698
 -0.08526703  0.14713187]"
27,0.7,-0.8777027027027027,0.11629304282148456,-0.9640789076927141,-1.0342973849532426,0.005618762688342438,"[-0.02410126 -0.0240045   0.15978907 -0.049781   -0.11358741  0.11903063
 -0.08615338  0.14624552]"
28,0.7,-0.8673076923076924,0.1243703211642837,-0.952660906772566,-1.037124034273438,0.00595920777177078,"[-0.02737986 -0.02072591  0.15651047 -0.0465024  -0.11686601  0.11575203
 -0.08943197  0.14952412]"
29,0.7,-0.8814553014553015,0.11512140582195096,-0.9682008060248877,-1.0376242133323104,0.005815078591987266,"[-0.02782249 -0.02116854  0.15695311 -0.04605977 -0.11730864  0.1153094
 -0.08987461  0.14908148]"
30,0.7,-0.8615384615384617,0.1146743233069969,-0.9463239162618838,-1.0394551562785637,0.0065188569347505165,"[-0.02160501 -0.01495106  0.16317059 -0.05227725 -0.12352612  0.12152688
 -0.09609209  0.15529897]"
31,0.7,-0.8727234927234929,0.11218148068304834,-0.9586096852519633,-1.0458639538614078,0.0056043518924835944,"[-0.01299539 -0.02356068  0.17178021 -0.06088687 -0.13213574  0.11291726
 -0.10470171  0.16390858]"
32,0.7,-0.8746153846153846,0.11116470714857996,-0.96068776141943,-1.0415829758523616,0.004997587844977558,"[-0.01884528 -0.02941057  0.17763009 -0.05503698 -0.12628585  0.10706737
 -0.09885182  0.16975847]"
33,0.7,-0.8651975051975052,0.13400836850756748,-0.9503430525857758,-1.0428311818395744,0.005472300152328025,"[-0.01426922 -0.02483451  0.17305404 -0.05961304 -0.1217098   0.11164343
 -0.10342787  0.16518241]"
34,0.7,-0.8981081081081081,0.13421356747675728,-0.986492443498965,-1.0403353597881504,0.005694172520233354,"[-0.01629387 -0.02280987  0.17507868 -0.06163768 -0.11968515  0.11366807
 -0.10140323  0.16720706]"
35,0.7,-0.9034407484407485,0.15606070274950934,-0.9923498779710012,-1.0415256008564029,0.006198813279001902,"[-0.02104182 -0.01806191  0.17982663 -0.05688973 -0.12443311  0.11841603
 -0.10615118  0.17195501]"
36,0.7,-0.9173180873180874,0.11833558233920671,-1.007592909199399,-1.0372235302696937,0.005577116947844074,"[-0.02674208 -0.02376217  0.18552689 -0.05118947 -0.11873285  0.11271577
 -0.10045093  0.17765527]"
37,0.7,-0.9013825363825365,0.09721098851857746,-0.9900891137888118,-1.0371335556192207,0.005591722246738373,"[-0.02687886 -0.02389895  0.18539011 -0.05132625 -0.11859607  0.11257899
 -0.10031415  0.17779205]"
38,0.7,-0.9124116424116423,0.09460525744268611,-1.0022036127650888,-1.0373871351475827,0.005829807703389145,"[-0.02613394 -0.02315403  0.18464519 -0.05207117 -0.11934099  0.11332391
 -0.10105907  0.17853697]"
39,0.7,-0.9259147609147611,0.11263867795150695,-1.0170355959603616,-1.0398460524811524,0.006140277729531685,"[-0.02329951 -0.02598845  0.18181076 -0.0549056  -0.12217541  0.11048949
 -0.10389349  0.18137139]"
40,0.7,-0.9296049896049896,0.10377584115662142,-1.021088986287014,-1.033958862804866,0.006642836793745666,"[-0.02780969 -0.02147828  0.18632094 -0.05039542 -0.11766524  0.11499966
 -0.09938332  0.18588157]"
41,0.7,-0.9384095634095633,0.10666221604954718,-1.0307600330663795,-1.0394807109201794,0.005884499640033347,"[-0.02076329 -0.01443188  0.19336734 -0.05744182 -0.12471164  0.10795326
 -0.10642972  0.19292796]"
42,0.7,-0.9506444906444905,0.09352304460637884,-1.044199020149394,-1.0449334918434035,0.004484824980501012,"[-0.02546244 -0.01913103  0.19806648 -0.06214097 -0.12941079  0.10325412
 -0.11112887  0.18822882]"
43,0.7,-0.9601663201663201,0.10547075263073835,-1.0546579089922496,-1.0449660525220679,0.004463298936489224,"[-0.02568945 -0.01935804  0.1982935  -0.06191395 -0.12918377  0.10348113
 -0.11135588  0.1880018 ]"
44,0.7,-0.963908523908524,0.13348867737558812,-1.0587683893235034,-1.0458719076967098,0.004828627203591618,"[-0.02176002 -0.02328747  0.20222293 -0.05798452 -0.1331132   0.10741056
 -0.11528531  0.19193123]"
45,0.7,-0.9749584199584199,0.12023293763256948,-1.0709057243016207,-1.0476047711126741,0.0040593025980264485,"[-0.02449507 -0.02055242  0.20495798 -0.05524947 -0.13037815  0.10467551
 -0.11802037  0.18919618]"
46,0.7,-0.97975051975052,0.0994670140994427,-1.0761694227258094,-1.0455488094710743,0.004219209594013229,"[-0.02282189 -0.02222561  0.20663117 -0.05692266 -0.12870496  0.1063487
 -0.11634718  0.19086937]"
47,0.7,-0.9753222453222454,0.13598485141254013,-1.071305354333826,-1.0442900241730968,0.004681552358619889,"[-0.02804461 -0.02744833  0.20140845 -0.05169994 -0.13392768  0.11157142
 -0.11112446  0.18564665]"
48,0.7,-0.9915696465696465,0.1330576995258992,-1.0891516897720175,-1.0452485144662205,0.005113194494594575,"[-0.03226463 -0.03166835  0.20562847 -0.05591996 -0.1381477   0.11579144
 -0.11534448  0.18986667]"
49,0.7,-1.0134095634095635,0.10782431246829893,-1.113140909705249,-1.0447065101907356,0.005965964298069226,"[-0.02956229 -0.02896601  0.20292613 -0.0586223  -0.13544536  0.11849378
 -0.11804682  0.19256901]"
50,0.7,-1.0023284823284826,0.1414050161264433,-1.1009693207243714,-1.043713352776831,0.0064632718761723496,"[-0.03398612 -0.03338984  0.19850229 -0.06304614 -0.1398692   0.12291761
 -0.11362298  0.18814517]"
51,0.7,-0.9953326403326406,0.11502111526643599,-1.0932850061051116,-1.0478922210400923,0.0052797829703763455,"[-0.0303414  -0.03703456  0.20214701 -0.05940142 -0.14351392  0.1192729
 -0.1172677   0.18450045]"
52,0.7,-1.0006237006237007,0.1598827400887901,-1.0990967685734667,-1.0468640991748541,0.005731887688567083,"[-0.03460693 -0.03276904  0.19788149 -0.06366694 -0.14777944  0.12353842
 -0.11300218  0.18023493]"
53,0.7,-1.0000311850311852,0.14415829839759464,-1.0984459425210182,-1.0481344530475327,0.005105200807797916,"[-0.03259336 -0.0347826   0.19989505 -0.06165338 -0.14576587  0.12152485
 -0.11501574  0.17822136]"
54,0.7,-0.9963305613305614,0.16711189410821548,-1.0943811341934455,-1.0500410048494815,0.005345740924699527,"[-0.03025424 -0.03712172  0.19755594 -0.06399249 -0.14810499  0.11918574
 -0.11735486  0.18056048]"
55,0.7,-0.9951247401247404,0.1711274028965064,-1.0930566460867086,-1.0538576376100537,0.004785329745701006,"[-0.03572411 -0.04259158  0.2030258  -0.05852263 -0.15357485  0.11371587
 -0.12282472  0.18603034]"
56,0.7,-1.0001767151767151,0.11934972690777856,-1.0986057945339003,-1.0554575215472142,0.004977779044301522,"[-0.03779674 -0.04051895  0.20095316 -0.05645    -0.15564749  0.11164324
 -0.12489736  0.18810298]"
57,0.7,-0.9913305613305613,0.11185799934075558,-1.088889075750854,-1.0523913908487885,0.004571924567891517,"[-0.04221572 -0.03609997  0.20537214 -0.06086898 -0.15122851  0.10722426
 -0.12047838  0.19252196]"
58,0.7,-0.9895426195426197,0.11116861888150731,-1.0869251795925887,-1.0489182287972652,0.0048503973129252476,"[-0.04516745 -0.03314824  0.20832388 -0.05791725 -0.14827677  0.11017599
 -0.11752664  0.19547369]"
59,0.7,-0.9813097713097714,0.10425334494129612,-1.0778821228638313,-1.049395280054887,0.004641735672564984,"[-0.04311912 -0.0310999   0.20627555 -0.05586892 -0.1503251   0.10812766
 -0.11547831  0.19342536]"
60,0.7,-0.968887733887734,0.1276514526316901,-1.0642376117642542,-1.0525067231093999,0.003832517803713645,"[-0.04605391 -0.03403469  0.20921033 -0.05293413 -0.15325989  0.10519288
 -0.1184131   0.19049058]"
61,0.7,-0.9730353430353433,0.12364059221374046,-1.0687933941313936,-1.0510374138655605,0.003951501949053748,"[-0.04476309 -0.03532551  0.21050115 -0.05422495 -0.15196907  0.1064837
 -0.11712228  0.1917814 ]"
62,0.7,-0.9604261954261953,0.10729481079251424,-1.0549433590152535,-1.051258900918765,0.004129720859660291,"[-0.04542612 -0.03598854  0.20983812 -0.05488798 -0.1526321   0.10714673
 -0.11778531  0.19244443]"
63,0.7,-0.9790124740124739,0.09190164200047168,-1.0753587446604784,-1.0513883248466303,0.004061169318367641,"[-0.04461306 -0.0368016   0.21065118 -0.05570104 -0.15181904  0.10795979
 -0.11859837  0.19163137]"
64,0.7,-0.9523596673596675,0.10839007999336125,-1.0460829903012188,-1.0510389862960436,0.0048043865977578926,"[-0.04197787 -0.03943679  0.20801599 -0.05833623 -0.14918385  0.11059498
 -0.12123356  0.19426655]"
65,0.7,-0.9459043659043661,0.08118398083029743,-1.0389924117298066,-1.0510775240138173,0.004839842527420979,"[-0.0420986  -0.03931606  0.20789526 -0.05845696 -0.14930458  0.11071571
 -0.12135429  0.19438728]"
66,0.7,-0.9281808731808732,0.11484501537929637,-1.0195247201609539,-1.0511232075688894,0.004853040919837126,"[-0.04224094 -0.03917372  0.20775292 -0.05831462 -0.14916224  0.11057337
 -0.12149662  0.19452962]"
67,0.7,-0.9372661122661122,0.10569965696032346,-1.0295040529651633,-1.050158184877364,0.004937389414889859,"[-0.04142615 -0.0399885   0.20856771 -0.05912941 -0.14834746  0.11138815
 -0.12068184  0.1953444 ]"
68,0.7,-0.9281392931392933,0.07437814340278326,-1.0194790481572733,-1.04920916648407,0.005324534335046316,"[-0.03736281 -0.03592516  0.20450437 -0.05506607 -0.1524108   0.11545149
 -0.1166185   0.19128106]"
69,0.7,-0.9311746361746361,0.11600367248289789,-1.0228131044259565,-1.04930550151621,0.005255404910143258,"[-0.03803078 -0.03525719  0.20517234 -0.0543981  -0.15174283  0.11611946
 -0.11728647  0.19061309]"
70,0.7,-0.9291268191268193,0.11863227073908478,-1.0205637582446874,-1.050040408532368,0.005591418053435326,"[-0.04119639 -0.0384228   0.20200673 -0.0575637  -0.14857723  0.11928506
 -0.12045207  0.18744749]"
71,0.7,-0.8953118503118503,0.12067182974011659,-0.9834210012514452,-1.0464283771056213,0.005901484261912948,"[-0.03823629 -0.04138289  0.20496683 -0.05460361 -0.14561713  0.12224516
 -0.11749198  0.19040759]"
72,0.7,-0.8992827442827442,0.12737779820719375,-0.9877826776029417,-1.045935959694907,0.0061387131730317734,"[-0.04037761 -0.04352421  0.20282551 -0.05674492 -0.14775845  0.12438648
 -0.11535066  0.18826627]"
73,0.7,-0.892983367983368,0.13054189391645177,-0.9808633690453319,-1.0472961146442685,0.0059163910999748826,"[-0.03824399 -0.04139059  0.20495913 -0.05887855 -0.14989207  0.1265201
 -0.11748428  0.18613265]"
74,0.7,-0.8659979209979211,0.1181658120386162,-0.9512222386566273,-1.0464782988565278,0.006279511593944298,"[-0.0417197  -0.03791488  0.20148342 -0.05540283 -0.15336779  0.12999581
 -0.11400857  0.18265693]"
75,0.7,-0.8737006237006237,0.11249458355323494,-0.9596829773384571,-1.0467375610489398,0.00653892581760207,"[-0.04248484 -0.03868002  0.20071827 -0.05616798 -0.15413293  0.13076096
 -0.11477371  0.18342208]"
76,0.7,-0.895997920997921,0.10315204770868847,-0.9841745893121749,-1.046770958637353,0.0065103428910209815,"[-0.04273368 -0.03892886  0.20096712 -0.05591913 -0.15388409  0.1310098
 -0.11502255  0.18317323]"
77,0.7,-0.8956237006237008,0.1286937843428828,-0.9837635412790497,-1.0467526912951144,0.00652560452548917,"[-0.04286646 -0.03879609  0.20083434 -0.05605191 -0.15401686  0.13087702
 -0.11488977  0.18330601]"
78,0.7,-0.8840332640332641,0.12372396276075781,-0.9710324702530844,-1.0475523364992114,0.006899414760792644,"[-0.03950127 -0.04216128  0.19746915 -0.05268672 -0.15065167  0.13424221
 -0.11825497  0.17994082]"
79,0.7,-0.8921517671517672,0.13112681734430942,-0.9799499289717202,-1.0493704856198744,0.005925371298421078,"[-0.04243435 -0.0392282   0.20040223 -0.0556198  -0.14771859  0.13130913
 -0.12118804  0.17700774]"
80,0.7,-0.8906652806652807,0.14098040467764772,-0.9783171548401389,-1.0476494943897705,0.005686737917189932,"[-0.04478129 -0.04157514  0.20274917 -0.05796674 -0.14537165  0.12896219
 -0.1188411   0.17935468]"
81,0.7,-0.9024636174636175,0.09544816558406954,-0.9912765858845072,-1.047703994443873,0.005637189860872083,"[-0.04524591 -0.04111053  0.20321378 -0.05750213 -0.14490704  0.12942681
 -0.11930572  0.17889007]"
82,0.7,-0.9051663201663203,0.1291016461938752,-0.9942452661237458,-1.0477412494597957,0.005605470828928816,"[-0.04494786 -0.04081248  0.20351183 -0.05720408 -0.14460899  0.12972486
 -0.11960377  0.17859202]"
83,0.7,-0.9298752598752598,0.10516442911805446,-1.0213858543109378,-1.0481084995204584,0.0054708727496311504,"[-0.04364117 -0.03950579  0.20220515 -0.05851076 -0.14591567  0.12841817
 -0.11829708  0.17728534]"
84,0.7,-0.9331808731808732,0.10084174148272362,-1.0250167786035451,-1.0453518798691221,0.0050837590528663434,"[-0.04738264 -0.04324726  0.20594662 -0.05476929 -0.1421742   0.1246767
 -0.11455561  0.18102681]"
85,0.7,-0.9538357588357588,0.1350243785769949,-1.0477043464318796,-1.046933240792714,0.005277848273590957,"[-0.04928349 -0.04134642  0.20404577 -0.05667014 -0.14407505  0.12277586
 -0.11645646  0.18292765]"
86,0.7,-0.9605821205821206,0.12423520628893714,-1.0551146290290558,-1.0469091275939717,0.005255349817673505,"[-0.04921017 -0.04141973  0.20411909 -0.05659682 -0.14400173  0.12270254
 -0.11638314  0.18285433]"
87,0.7,-0.967941787941788,0.11770291046988524,-1.0631985736805207,-1.047617035591975,0.00558660220526358,"[-0.04613507 -0.04449484  0.20719419 -0.05967192 -0.14707683  0.12577764
 -0.11945824  0.18592944]"
88,0.7,-0.9631704781704784,0.12651541960794055,-1.0579577112581728,-1.0452399639354555,0.005272536448042209,"[-0.04936435 -0.04772412  0.21042348 -0.06290121 -0.14384755  0.12254836
 -0.11622896  0.18915872]"
89,0.7,-0.9584927234927235,0.10793957182395819,-1.052819610844106,-1.044177808263339,0.005363747935016372,"[-0.05020372 -0.04688475  0.21126284 -0.06374057 -0.14300818  0.12338772
 -0.11538959  0.18999809]"
90,0.7,-0.983929313929314,0.09201415266437141,-1.0807594590957088,-1.0474977909907468,0.004934398436624632,"[-0.05472602 -0.04236245  0.21578514 -0.06826287 -0.14753048  0.11886543
 -0.11991189  0.19452039]"
91,0.7,-1.0020997920997918,0.12768618920974917,-1.1007181247041273,-1.047552114992868,0.004983576698576686,"[-0.05455508 -0.04253339  0.2156142  -0.06809193 -0.14770142  0.11903637
 -0.12008283  0.19469133]"
92,0.7,-0.9702598752598753,0.1154846364210711,-1.0657447878857138,-1.047858855611412,0.004934057206541775,"[-0.05406554 -0.04302293  0.21610373 -0.0676024  -0.14819095  0.1195259
 -0.12057236  0.19420179]"
93,0.7,-1.0080353430353433,0.10864155121012598,-1.1072378032295325,-1.0479410317027942,0.004921950137466491,"[-0.05419755 -0.04315494  0.21623574 -0.06773441 -0.14832296  0.11965791
 -0.12070437  0.19406978]"
94,0.7,-0.9836798336798339,0.11064670648429686,-1.0804854270736253,-1.0466585390473484,0.005031347691228982,"[-0.05316091 -0.04419158  0.21727239 -0.06877105 -0.14728632  0.12069455
 -0.11966773  0.19510643]"
95,0.7,-1.0125155925155924,0.13328385846791124,-1.112158961626116,-1.0468074582429834,0.00507552407553874,"[-0.05363611 -0.04466678  0.21679719 -0.06829586 -0.14681112  0.12021936
 -0.12014293  0.19558163]"
96,0.7,-0.9946777546777548,0.1255680848823506,-1.092565672047142,-1.0473004295083228,0.005333407370357313,"[-0.0560484  -0.04707907  0.21920949 -0.07070815 -0.14922342  0.12263165
 -0.12255522  0.19799392]"
97,0.7,-1.002900207900208,0.1171790406179194,-1.1015973107749792,-1.0473310686764308,0.005300015090633714,"[-0.05637191 -0.04740259  0.219533   -0.07038464 -0.1488999   0.12295516
 -0.12287873  0.19767041]"
98,0.7,-1.0082744282744283,0.11883946335205064,-1.1075004172506957,-1.050302273640409,0.004873450048015704,"[-0.06050914 -0.05153982  0.22367023 -0.06624741 -0.15303713  0.11881793
 -0.12701596  0.20180764]"
99,0.7,-1.0076091476091475,0.14507438256246274,-1.1067696651918062,-1.0531685820082204,0.004497697307760673,"[-0.06459294 -0.04745602  0.21958643 -0.07033121 -0.14895334  0.11473414
 -0.13109976  0.19772385]"
100,0.7,-1.0114864864864868,0.1429020239122225,-1.1110285795350219,-1.0503858830430544,0.004129682556073322,"[-0.06852286 -0.05138594  0.22351635 -0.06640129 -0.14502342  0.11080422
 -0.12716984  0.20165377]"
1,0.8,-0.8883043975465226,0.09467774651254768,-0.9760841525036028,-1.0357456162804737,0.005989082976887383,"[-0.08573821 -0.03417059  0.24073171 -0.08361664 -0.12780807  0.12801957
 -0.10995449  0.21886912]"
2,0.8,-0.8982846449734898,0.07802563927344819,-0.987050620055079,-1.0470682199345902,0.0046618801639458085,"[-0.0708101  -0.01924248  0.25565981 -0.09854475 -0.14273618  0.14294768
 -0.12488259  0.20394101]"
3,0.8,-0.9125480819211977,0.08751315674367621,-1.002723529930731,-1.0440001412294804,0.0056356784669198134,"[-0.0821543  -0.03058668  0.24431562 -0.08720055 -0.15408037  0.15429188
 -0.1135384   0.19259681]"
4,0.8,-0.8999896039089303,0.06630864161616534,-0.9889240582617899,-1.0422217636369169,0.004374205384962915,"[-0.08645404 -0.02628693  0.24861536 -0.08290081 -0.14978063  0.14999213
 -0.10923866  0.18829707]"
5,0.8,-0.8756211664414182,0.0704239517589278,-0.9621475999902682,-1.0460550951305776,0.005296094182894395,"[-0.09571887 -0.0170221   0.23935053 -0.09216564 -0.1405158   0.1407273
 -0.11850349  0.1975619 ]"
6,0.8,-0.8957064143881898,0.08146464425779376,-0.9842176159376141,-1.0529266464058311,0.003964225086841078,"[-0.09075985 -0.02198112  0.24430955 -0.09712465 -0.14547482  0.13576829
 -0.1234625   0.19260288]"
7,0.8,-0.9299303461898326,0.06567291391961327,-1.0218234609162191,-1.0673709043534472,0.0028358263278128876,"[-0.07373999 -0.03900098  0.26132941 -0.11414451 -0.16249467  0.11874843
 -0.14048236  0.20962274]"
8,0.8,-0.9195342551200749,0.060859307618946534,-1.0104000572167646,-1.0696730495430529,0.0037495381028544023,"[-0.08397595 -0.02876502  0.27156536 -0.12438047 -0.17273063  0.12898439
 -0.15071832  0.2198587 ]"
9,0.8,-0.9361680008316872,0.08829081907184433,-1.028677503135892,-1.0694425489520654,0.003983042491287003,"[-0.08121356 -0.03152741  0.26880298 -0.12714286 -0.17549302  0.126222
 -0.14795593  0.22262109]"
10,0.8,-0.953134421457532,0.061390942558680495,-1.047320497973402,-1.0717202823609113,0.0050602252387049185,"[-0.07100241 -0.02131625  0.27901414 -0.13735402 -0.18570418  0.13643316
 -0.15816709  0.23283225]"
11,0.8,-0.9486017257511175,0.05583788084558394,-1.0423398939604396,-1.0791190389543772,0.0036642280972252195,"[-0.06500165 -0.027317    0.28501489 -0.14335477 -0.19170494  0.13043241
 -0.16416784  0.2268315 ]"
12,0.8,-0.976088990539557,0.0738053570665691,-1.0725433733417977,-1.0780552083160728,0.004745057830270183,"[-0.06927045 -0.02304821  0.28074609 -0.14762357 -0.18743614  0.1347012
 -0.16843664  0.23110029]"
13,0.8,-0.9807048549745294,0.049933948996439215,-1.0776153645843556,-1.0762673788703976,0.005439950012854633,"[-0.05948632 -0.03283233  0.27096197 -0.13783945 -0.19722026  0.14448533
 -0.15865252  0.22131617]"
14,0.8,-0.9931801642582386,0.05820224898500648,-1.091323449023701,-1.0781098356004803,0.00645097097786046,"[-0.05119457 -0.02454057  0.27925373 -0.1461312  -0.20551202  0.15277708
 -0.16694427  0.22960793]"
